CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
01071950800,Alabama,Jackson County,1,4059,1660,0,345,8.50,1,1,1,1,1,1,26.0,45365,1,1,1,1,1,0,0,1,1164,3271,1164,713,1671,713,3271,80.60,1671,41.17,646,15.92,694,17.09,2968,73.11,95,2.34,24,0.59,23,0.57,30,0.73,132,3.26,156,3.84,127,7.64,243,14.64,1164,28.69,713,17.56,212,5.21,279,6.88,1038,25.57,31,0.76,5,0.12,23,0.57,10,0.26,57,1.42,92,2.26,60,3.64,72,4.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1701,845,856,3640,156,42,23,33,165,171,164,321
01071950900,Alabama,Jackson County,0,5613,2328,0,0,0.00,0,0,0,0,0,0,8.0,70403,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,5223,93.06,1727,30.77,1159,20.65,954,16.99,4876,86.88,123,2.19,35,0.63,9,0.15,40,0.72,140,2.49,120,2.14,24,1.04,147,6.33,3668,65.35,1131,20.16,796,14.19,617,10.99,3398,60.53,102,1.82,28,0.50,7,0.13,32,0.57,101,1.80,93,1.67,9,0.40,102,4.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1868,1235,1075,5255,125,38,9,42,144,123,25,159
01071951000,Alabama,Jackson County,0,4438,1794,0,0,0.00,0,0,0,1,1,1,22.0,44881,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,4436,99.96,2127,47.92,1021,23.00,742,16.71,4173,94.03,14,0.32,13,0.29,1,0.02,88,1.98,147,3.31,56,1.26,115,6.43,335,18.68,4370,98.47,2097,47.25,1003,22.59,728,16.41,4117,92.77,14,0.32,13,0.29,1,0.02,88,1.98,137,3.09,46,1.03,114,6.33,330,18.40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2137,1021,742,4175,14,13,1,88,147,56,107,313
01071951100,Alabama,Jackson County,0,7095,2749,0,96,1.35,0,0,0,0,0,1,22.0,47953,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,6867,96.78,3250,45.81,1566,22.08,1025,14.45,6397,90.17,43,0.61,7,0.10,0,0.00,115,1.63,304,4.28,157,2.21,90,3.28,436,15.88,6567,92.56,3107,43.79,1493,21.05,971,13.69,6113,86.16,43,0.61,5,0.08,0,0.00,110,1.55,296,4.18,154,2.17,86,3.12,417,15.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3339,1616,1070,6613,43,10,0,120,309,159,86,409
01073000100,Alabama,Jefferson County,1,3042,1128,0,106,3.48,1,1,1,1,1,1,39.7,32107,1,1,1,1,1,0,0,1,817,2832,817,490,1570,490,2832,93.08,1570,51.62,893,29.34,211,6.94,501,16.45,2219,72.95,16,0.52,0,0.00,7,0.23,89,2.92,78,2.57,198,17.57,312,27.62,817,26.85,490,16.11,261,8.58,51,1.68,119,3.92,650,21.38,6,0.19,0,0.00,4,0.12,38,1.24,23,0.75,45,4.00,89,7.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1954,953,231,530,2384,25,0,7,96,82,227,361
01073000300,Alabama,Jefferson County,1,2735,1031,0,133,4.86,1,1,1,1,1,1,47.0,19948,1,1,1,1,1,0,0,1,1479,2691,1479,1131,2096,1131,2691,98.38,2096,76.64,691,25.27,192,7.02,498,18.20,1668,61.00,31,1.12,0,0.00,4,0.15,490,17.92,623,22.78,238,23.11,482,46.72,1479,54.08,1131,41.36,392,14.34,76,2.79,332,12.13,753,27.52,17,0.61,0,0.00,0,0.00,378,13.82,469,17.15,97,9.43,257,24.90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1513,698,197,498,1710,33,0,4,490,623,193,379
01073000400,Alabama,Jefferson County,1,3338,1187,0,7,0.21,1,1,1,1,1,1,32.6,33629,1,1,1,1,1,0,0,1,3311,3338,3311,1939,1952,1939,3338,100.00,1952,58.48,905,27.11,318,9.53,256,7.67,2927,87.69,10,0.30,0,0.00,7,0.21,138,4.13,162,4.85,213,17.98,458,38.57,3311,99.19,1939,58.07,898,26.89,317,9.48,253,7.58,2903,86.97,10,0.30,0,0.00,7,0.21,138,4.13,160,4.81,212,17.85,454,38.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1970,905,318,256,2927,10,0,7,138,162,205,442
01073000500,Alabama,Jefferson County,1,2864,1190,0,8,0.28,1,1,1,1,1,1,30.4,39047,1,1,1,1,1,0,0,1,2864,2864,2864,1800,1800,1800,2864,100.00,1800,62.84,648,22.63,417,14.56,83,2.90,2684,93.72,1,0.03,10,0.35,5,0.17,81,2.83,89,3.11,333,27.97,437,36.69,2864,100.00,1800,62.84,648,22.63,417,14.56,83,2.90,2684,93.72,1,0.03,10,0.35,5,0.17,81,2.83,89,3.11,333,27.97,437,36.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1921,648,417,83,2684,1,10,5,81,89,382,455
01073000700,Alabama,Jefferson County,1,2577,958,0,0,0.00,1,1,1,1,1,1,59.1,15510,1,1,1,1,1,0,0,1,1363,2577,1363,835,1894,835,2577,100.00,1894,73.48,892,34.61,326,12.65,12,0.47,2538,98.49,1,0.04,0,0.00,1,0.04,25,0.97,12,0.47,216,22.54,514,53.69,1363,52.88,835,32.42,325,12.59,272,10.55,6,0.24,1344,52.16,0,0.00,0,0.00,1,0.04,11,0.44,10,0.40,98,10.28,299,31.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2142,892,326,12,2538,1,0,1,25,12,246,575
01073000800,Alabama,Jefferson County,1,3859,1658,0,23,0.60,1,1,1,1,1,1,31.7,31250,1,1,1,1,1,0,0,1,604,2319,604,334,1451,334,2319,60.08,1451,37.60,480,12.45,403,10.44,28,0.74,2249,58.27,0,0.00,0,0.00,2,0.05,40,1.02,38,0.98,211,12.70,206,12.44,604,15.64,334,8.64,123,3.18,114,2.96,5,0.14,589,15.26,0,0.00,0,0.00,0,0.00,9,0.23,8,0.21,53,3.20,54,3.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1866,755,720,54,3722,0,1,2,80,74,333,318
01073001100,Alabama,Jefferson County,1,5355,2108,0,122,2.28,1,1,1,1,1,1,18.2,46628,1,1,1,1,1,0,0,1,5355,5355,5355,2214,2214,2214,5355,100.00,2214,41.34,1360,25.40,797,14.88,197,3.68,5104,95.31,7,0.13,0,0.00,4,0.07,43,0.80,40,0.75,367,17.41,600,28.45,5355,100.00,2214,41.34,1360,25.40,797,14.88,197,3.68,5104,95.31,7,0.13,0,0.00,4,0.07,43,0.80,40,0.75,367,17.41,600,28.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1944,1360,797,197,5104,7,0,4,43,40,309,530
01073001200,Alabama,Jefferson County,1,2876,1237,0,0,0.00,1,1,1,1,1,1,19.0,51117,1,1,1,1,1,0,0,1,2583,2876,2583,1275,1449,1275,2876,100.00,1449,50.37,542,18.85,498,17.32,127,4.42,2526,87.83,0,0.00,1,0.03,2,0.07,220,7.65,279,9.70,170,13.71,316,25.56,2583,89.80,1275,44.32,487,16.93,451,15.69,126,4.39,2243,77.98,0,0.00,1,0.03,2,0.07,211,7.33,270,9.38,152,12.32,283,22.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1300,542,498,127,2526,0,1,2,220,279,193,331
01073001400,Alabama,Jefferson County,1,2181,930,0,0,0.00,1,1,1,0,0,1,16.8,51250,1,1,1,1,1,0,0,0,2078,2181,2078,897,960,897,2181,100.00,960,44.01,469,21.50,436,19.99,90,4.13,1936,88.77,5,0.23,0,0.00,2,0.09,148,6.79,212,9.72,57,6.10,203,21.84,2078,95.29,897,41.14,449,20.58,418,19.15,85,3.90,1844,84.54,4,0.20,0,0.00,2,0.09,143,6.57,207,9.51,55,5.89,193,20.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,811,469,436,90,1936,5,0,2,148,212,51,185
01073001500,Alabama,Jefferson County,1,3189,1350,0,165,5.17,1,1,1,1,1,1,39.7,30021,1,1,1,1,1,0,0,1,1623,3189,1623,1169,2280,1169,3189,100.00,2280,71.51,638,20.01,389,12.20,169,5.30,2921,91.60,9,0.28,9,0.28,2,0.06,79,2.48,98,3.07,372,27.57,531,39.33,1623,50.89,1169,36.65,312,9.80,185,5.79,124,3.88,1454,45.60,0,0.01,0,0.00,1,0.03,44,1.37,74,2.31,214,15.85,258,19.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1954,638,389,169,2921,9,9,2,79,98,317,485
01073001600,Alabama,Jefferson County,1,3390,1089,0,601,17.73,1,1,1,1,1,1,35.4,46660,1,1,1,1,1,0,0,1,2279,3390,2279,1134,1671,1134,3390,100.00,1671,49.28,630,18.58,598,17.64,359,10.59,2962,87.37,3,0.09,1,0.03,4,0.12,61,1.80,70,2.06,214,19.69,358,32.89,2279,67.22,1134,33.45,468,13.80,429,12.65,128,3.76,2112,62.31,2,0.07,0,0.00,4,0.12,32,0.96,35,1.04,160,14.68,264,24.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1453,630,598,359,2962,3,1,4,61,70,238,319
01073001902,Alabama,Jefferson County,1,1894,707,0,31,1.64,0,0,0,0,0,1,33.6,27992,0,0,0,0,0,0,0,0,7,464,7,5,344,5,464,24.49,344,18.15,133,7.03,38,2.00,66,3.51,381,20.12,1,0.05,2,0.09,0,0.01,13,0.71,20,1.03,28,3.93,53,7.43,7,0.34,5,0.27,5,0.24,0,0.01,2,0.11,5,0.24,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.02,0,0.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1460,498,176,168,1664,4,2,4,52,73,136,265
01073002000,Alabama,Jefferson County,1,3885,1372,0,443,11.40,0,1,0,0,0,1,47.0,26731,0,1,0,1,0,0,0,0,NULL,1569,NULL,NULL,877,NULL,1569,40.40,877,22.57,412,10.60,137,3.54,203,5.23,1316,33.87,4,0.10,2,0.05,8,0.21,36,0.93,36,0.94,58,4.20,187,13.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2852,935,381,665,3111,8,2,11,88,90,168,466
01073002100,Alabama,Jefferson County,1,3186,1209,0,23,0.72,1,1,1,1,1,1,26.8,35163,1,1,1,1,1,0,0,1,1307,3021,1307,927,2071,927,3021,94.83,2071,64.99,858,26.93,285,8.95,540,16.94,2407,75.55,10,0.32,0,0.00,2,0.06,62,1.95,31,0.98,137,11.36,430,35.58,1307,41.03,927,29.11,344,10.78,110,3.44,265,8.31,1009,31.66,9,0.28,0,0.00,0,0.00,25,0.77,11,0.34,45,3.71,183,15.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1619,901,301,560,2546,11,0,2,67,35,144,432
01073002200,Alabama,Jefferson County,1,2630,903,0,72,2.74,0,1,0,0,0,1,27.5,37594,0,1,0,1,0,0,0,0,NULL,1031,NULL,NULL,577,NULL,1031,39.18,577,21.93,294,11.18,99,3.77,79,3.01,939,35.69,0,0.00,0,0.00,1,0.05,12,0.44,11,0.41,45,5.00,90,9.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1473,727,247,174,2405,3,1,6,41,50,123,243
01073002303,Alabama,Jefferson County,1,2936,1190,0,0,0.00,0,1,0,1,1,1,50.9,29975,0,1,0,1,0,0,0,1,NULL,2116,NULL,NULL,1513,NULL,2116,72.07,1513,51.55,667,22.73,193,6.57,68,2.33,2019,68.78,5,0.17,0,0.00,3,0.11,20,0.68,16,0.54,171,14.37,371,31.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2539,876,253,160,2736,5,0,4,31,32,310,661
01073002305,Alabama,Jefferson County,1,2952,1410,0,0,0.00,0,0,0,0,0,0,15.4,77598,1,1,1,1,1,0,0,0,1501,2951,1501,290,757,290,2951,99.97,757,25.66,553,18.72,201,6.81,1874,63.48,1019,34.52,13,0.44,0,0.00,10,0.34,35,1.19,30,1.02,61,4.32,92,6.54,1501,50.86,290,9.84,228,7.71,105,3.55,1278,43.28,195,6.61,9,0.29,0,0.00,5,0.16,15,0.52,12,0.40,29,2.04,49,3.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,805,553,201,1874,1020,13,0,10,35,30,61,92
01073002306,Alabama,Jefferson County,1,3259,1689,0,0,0.00,0,0,0,0,0,0,10.2,93250,1,1,1,1,1,0,0,0,1275,2753,1275,321,659,321,2753,84.47,659,20.23,355,10.90,483,14.81,2148,65.92,498,15.27,61,1.88,1,0.03,4,0.12,41,1.25,42,1.30,25,1.51,87,5.15,1275,39.13,321,9.84,210,6.45,166,5.09,948,29.08,295,9.06,19,0.57,1,0.03,1,0.03,12,0.37,16,0.49,4,0.25,38,2.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,946,414,557,2495,626,76,1,6,55,54,35,115
01073002400,Alabama,Jefferson County,1,3629,1593,0,175,4.82,1,1,1,1,1,1,45.0,30179,1,1,1,1,1,0,0,1,1949,2818,1949,1458,1977,1458,2818,77.66,1977,54.48,833,22.97,179,4.92,606,16.70,2092,57.64,6,0.17,0,0.00,8,0.22,107,2.94,119,3.27,241,15.11,341,21.41,1949,53.70,1458,40.18,700,19.30,142,3.91,246,6.79,1633,45.01,1,0.03,0,0.00,4,0.11,64,1.76,64,1.78,201,12.62,231,14.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2704,944,316,947,2519,17,0,12,134,143,393,543
01073002700,Alabama,Jefferson County,1,3992,1526,0,1678,42.03,0,1,0,1,1,1,37.5,57500,0,1,0,1,0,0,0,1,0,1473,0,0,821,0,1473,36.89,821,20.56,156,3.91,72,1.80,298,7.46,1144,28.65,1,0.01,0,0.00,6,0.14,25,0.63,30,0.76,169,11.08,86,5.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1508,411,347,1239,2644,16,0,18,75,71,583,506
01073002900,Alabama,Jefferson County,1,2064,1066,0,0,0.00,1,1,1,1,1,1,40.5,36573,1,1,1,1,1,0,0,1,1773,2064,1773,1073,1298,1073,2064,100.00,1298,62.89,375,18.17,336,16.28,23,1.11,2008,97.29,1,0.05,0,0.00,2,0.10,30,1.45,42,2.03,590,55.30,466,43.74,1773,85.92,1073,51.97,327,15.83,290,14.03,21,1.02,1724,83.54,1,0.05,0,0.00,1,0.05,26,1.26,38,1.84,517,48.45,407,38.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1120,375,336,23,2008,1,0,2,30,42,573,472
01073003001,Alabama,Jefferson County,1,3779,1004,0,1289,34.11,1,1,1,1,1,1,29.6,41550,1,1,1,1,1,0,0,1,3779,3779,3779,2206,2206,2206,3779,100.00,2206,58.38,593,15.69,431,11.41,1201,31.78,2410,63.77,46,1.22,1,0.03,9,0.24,112,2.96,136,3.60,156,15.52,355,35.38,3779,100.00,2206,58.38,593,15.69,431,11.41,1201,31.78,2410,63.77,46,1.22,1,0.03,9,0.24,112,2.96,136,3.60,156,15.52,355,35.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1413,593,431,1201,2410,46,1,9,112,136,177,352
