CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
12057011512,Florida,Hillsborough County,1,3658,1263,0,0,0.00,0,0,0,0,0,0,1.6,132695,1,1,1,1,1,0,0,0,2638,3377,2638,247,342,247,3377,92.32,342,9.34,894,24.44,343,9.37,2972,81.26,124,3.38,143,3.90,6,0.16,6,0.16,126,3.46,521,14.24,0,0.00,18,1.42,2638,72.12,247,6.75,719,19.66,245,6.70,2329,63.66,88,2.42,113,3.10,3,0.07,3,0.09,101,2.77,449,12.29,0,0.00,14,1.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,421,980,358,3217,133,153,6,7,142,557,0,19
12057011514,Florida,Hillsborough County,1,5718,2075,0,12,0.21,0,0,0,0,0,0,4.1,85875,1,1,1,1,1,0,0,0,4361,5718,4361,546,769,546,5718,100.00,769,13.44,1280,22.39,591,10.34,4843,84.70,401,7.01,223,3.90,2,0.03,7,0.12,242,4.23,1295,22.65,71,3.41,183,8.81,4361,76.26,546,9.55,1007,17.60,455,7.95,3716,64.99,313,5.47,157,2.75,0,0.00,4,0.08,170,2.97,979,17.11,50,2.41,136,6.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,752,1280,591,4843,401,223,2,7,242,1295,77,188
12057011515,Florida,Hillsborough County,1,3494,1283,0,0,0.00,0,0,0,0,0,0,8.1,98269,1,1,1,1,1,0,0,0,987,3227,987,185,604,185,3227,92.37,604,17.29,674,19.28,399,11.43,2757,78.91,186,5.32,83,2.37,2,0.06,11,0.31,188,5.39,790,22.61,0,0.00,81,6.32,987,28.25,185,5.29,227,6.51,106,3.03,850,24.33,62,1.78,18,0.53,0,0.00,5,0.14,52,1.48,223,6.39,0,0.00,24,1.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,626,728,421,2997,200,85,2,11,199,859,0,86
12057011516,Florida,Hillsborough County,1,3047,1271,0,0,0.00,0,0,0,0,0,0,7.4,90682,0,1,0,1,0,0,0,0,0,1509,0,0,263,0,1509,49.54,263,8.65,308,10.12,248,8.13,1328,43.59,44,1.44,74,2.43,1,0.04,7,0.23,55,1.81,274,9.00,10,0.77,35,2.73,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,463,579,451,2586,177,130,3,10,141,626,19,67
12057011517,Florida,Hillsborough County,1,9220,3147,0,0,0.00,0,0,0,0,0,0,2.3,128600,1,1,1,1,1,0,0,0,5603,8010,5603,376,541,376,8010,86.87,541,5.87,2534,27.48,714,7.74,6609,71.68,336,3.64,722,7.83,5,0.05,10,0.11,328,3.56,751,8.14,16,0.51,20,0.62,5603,60.76,376,4.08,1661,18.01,606,6.57,4685,50.81,235,2.55,455,4.93,2,0.03,8,0.08,218,2.37,483,5.24,16,0.51,14,0.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,658,2929,761,7582,403,836,8,11,380,902,17,24
12057011518,Florida,Hillsborough County,0,4161,1453,0,0,0.00,0,0,0,0,0,0,3.0,147411,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,4121,99.04,416,9.99,1016,24.41,433,10.40,3676,88.34,126,3.03,142,3.41,1,0.02,13,0.31,163,3.92,561,13.49,0,0.00,33,2.26,3413,82.02,347,8.34,848,20.38,363,8.72,3076,73.91,98,2.36,102,2.46,1,0.02,10,0.24,126,3.02,456,10.96,0,0.00,27,1.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,435,1025,437,3709,127,145,1,13,166,568,0,34
12057011519,Florida,Hillsborough County,1,2134,779,0,0,0.00,0,0,0,0,0,0,1.7,139453,0,1,0,1,0,0,0,0,0,1403,0,0,55,0,1403,65.74,55,2.59,381,17.87,106,4.96,1283,60.13,23,1.09,40,1.85,1,0.05,4,0.20,52,2.42,158,7.40,4,0.51,3,0.44,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95,564,170,1925,50,74,2,6,77,245,5,6
12057011520,Florida,Hillsborough County,1,4968,1928,0,0,0.00,0,0,0,0,0,0,3.6,138977,1,1,1,1,1,0,0,0,1434,4317,1434,147,443,147,4317,86.90,443,8.92,1310,26.37,224,4.50,3735,75.18,186,3.74,208,4.19,0,0.00,7,0.14,182,3.66,433,8.71,5,0.26,29,1.50,1434,28.86,147,2.96,501,10.08,62,1.25,1253,25.22,54,1.08,63,1.27,0,0.00,0,0.00,64,1.28,112,2.25,1,0.08,8,0.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,547,1483,262,4271,212,255,0,7,223,524,6,35
12057011521,Florida,Hillsborough County,1,4268,2182,0,0,0.00,0,0,0,0,0,0,5.1,78942,1,1,1,1,1,0,0,0,4268,4268,4268,1073,1073,1073,4268,100.00,1073,25.14,837,19.61,446,10.45,3338,78.21,438,10.26,134,3.14,5,0.12,21,0.49,332,7.78,979,22.94,19,0.85,122,5.61,4268,100.00,1073,25.14,837,19.61,446,10.45,3338,78.21,438,10.26,134,3.14,5,0.12,21,0.49,332,7.78,979,22.94,19,0.85,122,5.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1022,837,446,3338,438,134,5,21,332,979,18,122
12057011522,Florida,Hillsborough County,1,3791,1417,0,0,0.00,0,0,0,0,0,0,7.3,107250,1,1,1,1,1,0,0,0,1938,3559,1938,207,402,207,3559,93.87,402,10.60,889,23.46,413,10.89,2968,78.30,154,4.06,322,8.49,1,0.02,3,0.08,111,2.93,511,13.47,7,0.51,17,1.20,1938,51.12,207,5.47,473,12.48,273,7.20,1633,43.07,71,1.87,183,4.82,0,0.00,2,0.07,49,1.29,234,6.17,2,0.16,9,0.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,451,946,434,3161,166,334,1,3,126,567,8,19
12057011523,Florida,Hillsborough County,1,1776,564,0,0,0.00,0,0,0,0,0,0,2.4,112115,1,1,1,1,1,0,0,0,1529,1776,1529,203,235,203,1776,100.00,235,13.26,504,28.38,133,7.49,1512,85.14,84,4.73,91,5.12,0,0.00,1,0.06,88,4.95,312,17.57,0,0.00,19,3.44,1529,86.08,203,11.41,429,24.14,113,6.39,1311,73.84,69,3.86,72,4.06,0,0.00,1,0.06,76,4.25,266,15.00,0,0.00,17,2.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,234,504,133,1512,84,91,0,1,88,312,0,19
12057011524,Florida,Hillsborough County,1,4822,2254,0,26,0.54,0,0,0,0,1,0,6.7,66667,0,1,0,1,0,0,0,1,167,4112,167,36,1202,36,4112,85.28,1202,24.94,825,17.12,388,8.05,3150,65.33,436,9.05,181,3.75,1,0.02,14,0.28,330,6.85,1092,22.64,167,7.41,236,10.45,167,3.47,36,0.75,39,0.82,13,0.28,134,2.77,23,0.47,4,0.08,0,0.00,0,0.00,7,0.15,53,1.09,1,0.05,7,0.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517,945,518,3751,467,214,1,15,374,1235,185,279
12057011603,Florida,Hillsborough County,1,4107,1497,0,0,0.00,0,0,0,0,0,0,18.4,73015,0,1,0,1,0,0,0,0,NULL,718,NULL,NULL,294,NULL,718,17.48,294,7.15,184,4.47,74,1.81,532,12.95,68,1.64,46,1.12,0,0.00,7,0.18,65,1.59,289,7.04,5,0.36,24,1.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1783,904,555,3206,435,106,0,22,338,1712,46,143
12057011605,Florida,Hillsborough County,1,6748,2188,0,13,0.19,0,1,0,0,0,1,21.8,47034,0,1,0,1,0,0,0,0,181,2954,181,100,1382,100,2954,43.78,1382,20.47,678,10.04,418,6.20,2342,34.71,219,3.25,83,1.23,3,0.04,12,0.17,295,4.37,1955,28.97,21,0.98,198,9.05,181,2.68,100,1.49,46,0.68,25,0.38,133,1.98,23,0.35,6,0.09,0,0.00,0,0.00,18,0.27,120,1.78,2,0.09,12,0.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3553,1742,812,5089,722,166,3,40,728,4475,73,504
12057011606,Florida,Hillsborough County,1,6233,2651,0,0,0.00,0,0,0,0,0,0,5.3,63506,1,1,1,1,1,0,0,0,1315,3371,1315,191,603,191,3371,54.08,603,9.68,762,12.22,303,4.86,2604,41.78,237,3.81,282,4.53,0,0.00,10,0.16,237,3.80,802,12.87,50,1.88,131,4.93,1315,21.10,191,3.06,288,4.62,118,1.89,1044,16.74,78,1.26,109,1.74,0,0.00,2,0.04,82,1.32,296,4.75,16,0.59,51,1.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1448,1325,627,4901,485,405,0,22,420,1525,101,267
12057011607,Florida,Hillsborough County,1,7558,2898,0,7,0.09,1,1,1,0,0,1,23.3,78906,1,1,1,1,1,0,0,0,2825,5102,2825,235,1039,235,5102,67.50,1039,13.75,1200,15.88,694,9.18,4042,53.48,394,5.21,340,4.50,3,0.04,9,0.12,314,4.16,1314,17.38,60,2.05,377,13.01,2825,37.38,235,3.11,748,9.90,253,3.35,2156,28.52,255,3.37,224,2.96,3,0.04,6,0.07,182,2.41,583,7.72,19,0.66,190,6.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3200,1708,1121,6054,509,427,3,19,546,2391,216,591
12057011608,Florida,Hillsborough County,1,1089,380,0,0,0.00,0,0,0,0,0,0,3.8,108333,1,1,1,1,1,0,0,0,411,1062,411,41,107,41,1062,97.53,107,9.84,275,25.28,92,8.43,782,71.85,101,9.29,110,10.06,1,0.09,5,0.45,63,5.80,230,21.08,0,0.00,9,2.50,411,37.72,41,3.81,106,9.76,39,3.61,290,26.62,50,4.64,49,4.54,0,0.03,3,0.25,18,1.64,82,7.56,0,0.00,4,0.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,160,282,94,803,103,112,1,5,65,234,0,14
12057011610,Florida,Hillsborough County,1,5142,2070,0,0,0.00,0,1,0,0,0,1,14.7,46066,0,1,0,1,0,0,0,0,NULL,1263,NULL,NULL,350,NULL,1263,24.57,350,6.81,311,6.06,141,2.75,972,18.91,120,2.33,34,0.65,1,0.02,4,0.08,133,2.58,700,13.61,43,2.06,124,5.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2539,1118,789,3999,427,111,10,21,574,2795,420,665
12057011611,Florida,Hillsborough County,1,4154,1502,0,11,0.26,0,1,0,0,0,1,14.2,49589,0,1,0,1,0,0,0,0,0,1807,0,0,769,0,1807,43.51,769,18.52,429,10.33,179,4.30,1285,30.93,192,4.62,85,2.04,1,0.02,7,0.17,239,5.74,1072,25.80,8,0.54,84,5.62,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623,958,406,2837,470,322,1,16,508,2261,26,197
12057011612,Florida,Hillsborough County,1,6423,2414,0,5,0.08,0,0,0,0,0,0,14.3,75382,0,1,0,1,0,0,0,0,NULL,1857,NULL,NULL,772,NULL,1857,28.91,772,12.02,388,6.04,302,4.71,1515,23.58,120,1.86,34,0.53,2,0.03,7,0.10,180,2.81,782,12.17,77,3.18,121,5.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2185,1438,882,4872,641,141,6,31,732,3076,213,433
12057011613,Florida,Hillsborough County,1,5666,1942,0,226,3.99,0,1,0,0,0,1,17.1,50526,0,1,0,1,0,0,0,0,NULL,1337,NULL,NULL,494,NULL,1337,23.59,494,8.73,276,4.87,202,3.57,1095,19.32,102,1.81,27,0.47,0,0.00,7,0.12,106,1.87,561,9.91,38,1.94,94,4.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2312,1165,973,4388,491,96,2,27,662,2842,187,399
12057011614,Florida,Hillsborough County,1,6854,2257,0,49,0.71,0,1,0,0,0,1,28.3,40301,0,1,0,1,0,0,0,0,NULL,5085,NULL,NULL,2599,NULL,5085,74.20,2599,37.92,1384,20.19,439,6.41,3520,51.35,648,9.45,200,2.92,2,0.03,30,0.43,686,10.01,2994,43.68,66,2.94,464,20.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3350,1805,573,4751,898,262,2,39,902,3951,99,646
12057011615,Florida,Hillsborough County,1,4156,1554,0,0,0.00,0,1,0,0,0,1,26.0,41741,0,1,0,1,0,0,0,0,NULL,3656,NULL,NULL,1973,NULL,3656,87.97,1973,47.47,966,23.24,238,5.72,2691,64.76,384,9.25,198,4.76,2,0.05,24,0.58,357,8.58,2032,48.89,43,2.80,368,23.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2571,1079,265,3063,428,240,2,25,398,2243,57,446
12057011706,Florida,Hillsborough County,1,7227,2949,0,3,0.04,0,0,0,0,0,0,11.8,53085,1,1,1,1,1,0,0,0,1146,4827,1146,341,1632,341,4827,66.80,1632,22.58,1063,14.71,542,7.50,3487,48.25,580,8.02,190,2.63,1,0.01,15,0.21,554,7.67,2392,33.10,67,2.28,274,9.31,1146,15.86,341,4.72,215,2.97,105,1.45,741,10.25,222,3.07,40,0.55,1,0.01,1,0.01,142,1.96,420,5.81,21,0.71,79,2.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3238,1544,688,5091,915,370,8,30,813,3411,125,476
12057011708,Florida,Hillsborough County,1,3953,2098,0,0,0.00,0,0,0,0,0,0,14.2,125735,1,1,1,1,1,0,0,0,3928,3953,3928,818,824,818,3953,100.00,824,20.84,562,14.22,323,8.17,3189,80.67,302,7.64,170,4.30,6,0.15,16,0.40,270,6.83,854,21.60,94,4.50,148,7.07,3928,99.36,818,20.70,557,14.09,322,8.14,3171,80.21,298,7.55,169,4.26,6,0.15,16,0.40,268,6.78,847,21.44,94,4.47,148,7.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,918,562,323,3189,302,170,6,16,270,854,98,154
12057011709,Florida,Hillsborough County,1,870,454,0,0,0.00,0,0,0,0,0,0,2.7,79625,0,1,0,1,0,0,0,0,129,464,129,18,66,18,464,53.36,66,7.54,80,9.19,38,4.41,409,46.99,20,2.26,15,1.72,1,0.11,1,0.08,19,2.20,44,5.00,0,0.00,5,1.04,129,14.78,18,2.09,25,2.82,14,1.62,118,13.57,4,0.45,3,0.30,0,0.03,0,0.01,4,0.41,13,1.51,0,0.00,1,0.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,151,139,44,706,67,53,2,1,41,89,0,11
